,Run #,Training Loss,Testing Loss 42,Testing Loss 0,Test Seed 42 Score,Test Seed 0 Score,Returns,Take Coin QValue
109,3,17052490.0,0,1000,0,1,10000.322124861574,545.6279907226562
110,3,16682510.0,0,1000,0,1,10000.284759358288,614.7953491210938
111,3,16265486.0,0,1000,0,1,10000.257200159886,691.8087768554688
112,3,8839631.0,0,1000,0,1,10000.365918042242,776.909423828125
113,3,15350581.0,0,1000,0,1,10000.230617008474,867.525390625
114,3,238322.09375,0,0,0,0,0.21207539919053206,966.7420043945312
115,3,138962.8125,0,0,0,0,0.2887190560775965,1059.90185546875
116,3,99859.140625,0,0,0,0,0.2530628243413238,1146.5498046875
117,3,2993.50341796875,0,0,0,0,0.2581898502719766,1227.5816650390625
118,3,7427394.5,0,0,0,0,10000.320111330559,1303.61376953125
119,3,130282.1875,0,0,0,0,0.1833505951393678,1388.6715087890625
120,4,0.17350344359874725,0,0,0,0,3.8333333333333335,0.04135807976126671
121,4,19.466768264770508,0,0,0,0,2.219047619047619,-0.27558714151382446
122,4,9.438943862915039,0,0,0,0,1.7789682539682539,-0.8723185658454895
123,4,14289481.0,0,0,0,0,10001.179797979798,0.06528481841087341
124,4,14289319.0,0,1000,0,1,10000.994022644023,-0.5646526217460632
125,4,14275813.0,0,1000,0,1,10000.830194805194,4.190247058868408
126,4,14231800.0,0,0,0,0,10000.710790598292,17.869457244873047
127,4,344.7140197753906,0,0,0,0,0.6685701553348612,40.164100646972656
128,4,385.37408447265625,0,0,0,0,0.5176349965823649,63.12395477294922
129,4,473.4693298339844,0,0,0,0,0.4348144045970132,86.08472442626953
130,4,1354.194580078125,0,0,0,0,0.5519076284368638,108.33891296386719
131,4,1578.8465576171875,0,0,0,0,0.5755294419254374,127.8310546875
132,4,13805632.0,0,0,0,0,10000.413974682724,142.1904754638672
133,4,1187.32958984375,0,1000,0,1,0.45872436782066767,184.08447265625
134,4,10469102.0,0,1000,0,1,10000.779806653945,226.29458618164062
135,4,5467.15771484375,0,1000,0,1,0.2948509807793958,294.46832275390625
136,4,10097861.0,0,1000,0,1,10000.627185956393,364.6859130859375
137,4,12637568.0,0,1000,0,1,10000.361202507782,462.6794128417969
138,4,17118322.0,0,1000,0,1,10000.625358851674,586.6400146484375
139,4,9104031.0,0,1000,0,1,10000.522191240367,738.1220703125
140,4,15502435.0,0,1000,0,1,10000.449378099505,920.8818969726562
141,4,8076656.0,0,1000,0,1,10000.449563958451,1119.937744140625
142,4,60772.6640625,0,1000,0,1,0.2487478431860795,1332.578125
143,4,9448189.0,0,1000,0,1,10000.295432607336,1522.8179931640625
144,4,527990.75,0,1000,0,1,0.25523212635762715,1720.65087890625
145,4,11344134.0,0,1000,0,1,10000.344107744108,1888.7364501953125
146,4,6095252.5,0,1000,0,1,10000.347916576075,2082.87841796875
147,4,7651730.5,0,1000,0,1,10000.253903511453,2291.197265625
148,4,5939365.0,0,1000,0,1,10000.310925320384,2512.42236328125
149,4,8220956.0,0,1000,0,1,10000.281229689199,2739.40625
